canonical_smiles,molregno,standard_relation,standard_value,standard_units
C[C@@H]1COCCN1c2cc(nc(n2)c3cccc4[nH]ccc34)C5(CC5)S(=O)(=O)C,1519878,,14100.000000000000000000000000000000,nM
COCCS(=O)(=O)N1CCN(CC1)c2ccc(Nc3nccc(n3)c4cnc(C)n4C(C)C)cc2,490193,,14100.000000000000000000000000000000,nM
CNC(=O)c1ccc(Nc2ncc(F)c(n2)c3cnc(C)n3C(C)C)cc1,453106,,14100.000000000000000000000000000000,nM
OCCNC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,394038,,14100.000000000000000000000000000000,nM
C[C@H](COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)N(C)C(=O)CO,413933,,14100.000000000000000000000000000000,nM
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)C(=O)OCC(F)F,1364343,,14500.000000000000000000000000000000,nM
COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(c4)N5CCOCC5)ccc3C)c2cc1OC,309938,,14500.000000000000000000000000000000,nM
Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(F)cc3Cl,644820,,14500.000000000000000000000000000000,nM
CCc1cc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)n[nH]1,1275121,,14500.000000000000000000000000000000,nM
COc1cc(ccc1Nc2ncc(F)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,1166895,,14500.000000000000000000000000000000,nM
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4onc(n4)C5CC5,1364744,,14500.000000000000000000000000000000,nM
COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4occc4,97,,14800.000000000000000000000000000000,nM
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCNCC5,1166762,,14800.000000000000000000000000000000,nM
COc1c(Nc2ccc(nc2C)S(=O)(=O)C)ncnc1OC3CCN(CC3)C(=O)OC(C)C,1280015,,14800.000000000000000000000000000000,nM
OC1(CN2CCC1CC2)C#Cc3ccc(cc3)c4ccccc4,165243,,14800.000000000000000000000000000000,nM
Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4cccc(F)c4)c1,1174471,,14800.000000000000000000000000000000,nM
CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,363078,,15100.000000000000000000000000000000,nM
ONC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,394037,,15100.000000000000000000000000000000,nM
Cc1ccc(NC(=O)c2ccnc(c2)N3CCOCC3)cc1Nc4ccnc(Cl)n4,310146,,15100.000000000000000000000000000000,nM
N(c1ccccc1)c2ccnc(Nc3ccccc3)n2,587422,,15100.000000000000000000000000000000,nM
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCC4CCN(C)CC4,358848,,15100.000000000000000000000000000000,nM
OC(=O)CCCS(=O)(=O)C[C@H]1[C@@H](Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3,632696,,15100.000000000000000000000000000000,nM
COc1ccc2c(Oc3cnc(CC(=O)Nc4cn(C)nc4C)c(OC)c3)ccnc2c1,1338875,,15100.000000000000000000000000000000,nM
COc1cccc(n1)N(C)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2,1139828,,15500.000000000000000000000000000000,nM
Fc1ccc(CN2CCN(CC2)c3ccc4nnc(n4n3)C(F)(F)F)cc1,1528791,,15500.000000000000000000000000000000,nM
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@H](C)C(=O)N,456527,,15500.000000000000000000000000000000,nM
COc1cc(OC)cc(c1)c2cc3cnc(N)nc3nc2N,88885,,15800.000000000000000000000000000000,nM
Nc1n[nH]c2nnc(c3ccccc3)c(c4ccccc4)c12,429462,,15800.000000000000000000000000000000,nM
CCOC(=O)c1ccc(OCCC2CN(CCO2)c3ccc(C)nn3)cc1,1179965,,15800.000000000000000000000000000000,nM
CN(c1ccnc(Nc2cc(cc(c2)S(=O)(=O)C)N3CCOCC3)n1)c4cc(CO)ccc4C,1139840,,15800.000000000000000000000000000000,nM
O[C@H](CNC(=O)C1=CC(=O)Nc2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1448088,,15800.000000000000000000000000000000,nM
o1c(nnc1c2ccccc2)c3ccccc3,842839,,15800.000000000000000000000000000000,nM
CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cn2)cn1,1339182,,15800.000000000000000000000000000000,nM
CC(C)n1c(C)ncc1c2nc(Nc3ccc(C(=O)N(C)C)c(F)c3)ncc2F,453238,,16200.000000000000000000000000000000,nM
OC[C@@H](O)CN1C(=O)[C@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,394060,,16200.000000000000000000000000000000,nM
CN([C@@H]1CCN(Cc2ccc(cc2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,1331888,,16200.000000000000000000000000000000,nM
CNC(=O)CCN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,394036,,16200.000000000000000000000000000000,nM
Cc1ccc(CCNC(=O)c2ccc3sc(CO)nc3c2)cc1,1366085,,16200.000000000000000000000000000000,nM
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCOCC5,1166754,,16200.000000000000000000000000000000,nM
O=C(CCN1CCCCC1)Nc2ccc(C3=CC=CN4C(=O)C=C(N=C34)N5CCOCC5)c6sc7ccccc7c26,1052011,,16600.000000000000000000000000000000,nM
Cc1cccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)c1,41664,,16600.000000000000000000000000000000,nM
Clc1ccc(cc1)C(=O)Nc2oc(nn2)C(=O)Nc3ccc(cc3)N4CCOCC4,1346273,,17000.000000000000000000000000000000,nM
NC(=O)Nc1cc(sc1C(=O)N)c2ccccc2,1177928,,17000.000000000000000000000000000000,nM
OCC(CO)NC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,394040,,17000.000000000000000000000000000000,nM
Cc1cnc(NC(=O)Cc2ccccc2)s1,378492,,17000.000000000000000000000000000000,nM
Cn1cnc(c2ccccc2)c1C#Cc3ccnc(N)n3,510393,,17000.000000000000000000000000000000,nM
CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c2cc3sccc3[nH]2,367351,,17000.000000000000000000000000000000,nM
CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc2ccccc2)\C=C\S(=O)(=O)c3ccccc3,448090,,17000.000000000000000000000000000000,nM
COc1ccc(Cn2cc3N(CC(C)C)C(=O)N(C)C(=O)c3c2)cc1,138822,,17000.000000000000000000000000000000,nM
O=C(CSc1ccncc1)Nc2ccc(cc2)C(=O)c3ccccc3,194179,,17000.000000000000000000000000000000,nM
Clc1ccc(cc1)S(=O)(=O)c2snnc2C(=O)N3CCOCC3,923011,,17000.000000000000000000000000000000,nM
Cc1cccc(NS(=O)(=O)c2ccc(cc2)c3ccc(cc3)C#N)n1,501975,,17400.000000000000000000000000000000,nM
COCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3CC(C)C)cc1,514813,,17400.000000000000000000000000000000,nM
COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1CC(=O)Nc4noc(C)c4C,1338856,,17400.000000000000000000000000000000,nM
CCn1cc(NC(=O)Cc2ncc(Oc3ccnc4cc(OC)ccc34)cc2OC)cn1,1338874,,17400.000000000000000000000000000000,nM
CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)n4cnnn4,1331879,,17800.000000000000000000000000000000,nM
FC(F)(F)c1nnc2ccc(NCn3nnc4ccccc34)nn12,997181,,18200.000000000000000000000000000000,nM
COc1ccc(cc1)C(=O)Nc2ccccc2,1358009,,18200.000000000000000000000000000000,nM
CN1CCC(CC1)Oc2cccc3ncnc(Nc4ccc(F)c(Cl)c4)c23,342345,,18200.000000000000000000000000000000,nM
CC(C)Oc1cc(OCCCc2ccccc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,323915,,18200.000000000000000000000000000000,nM
Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1,193962,,18600.000000000000000000000000000000,nM
Cc1cccc(C)c1NC(=O)N2CCC(CC2)C(=O)c3ccc(F)cc3,1105080,,18600.000000000000000000000000000000,nM
CNC(=O)c1ccc(Oc2ccc(cc2)C(=O)NCc3ccncc3)cc1,1159342,,18600.000000000000000000000000000000,nM
COCCOc1ccc(cc1)c2cc(C(=O)N)c(NC(=O)N)s2,448308,,19100.000000000000000000000000000000,nM
O=C(Nc1ccc2c(c1)c3ccccc3n2C4CCOC4)N5CCOCC5,193908,,19100.000000000000000000000000000000,nM
CN(c1ccnc(Nc2cc(nc(n2)N3CCOCC3)N4CCOCC4)n1)c5cccc6[nH]ncc56,709620,,19100.000000000000000000000000000000,nM
Nc1c(Nc2ccccc2)nc(nc1N3CCOCC3)C#N,459835,,19500.000000000000000000000000000000,nM
CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,1383102,,19500.000000000000000000000000000000,nM
CCCc1nn(C)c2C(=O)NC(=Nc12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(C)CC4,410802,,20000.000000000000000000000000000000,nM
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCCCC4,88437,,20000.000000000000000000000000000000,nM
CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4ccc(F)cc34)cc2OC)cn1,1338854,,20000.000000000000000000000000000000,nM
O=C1c2ccccc2Oc3ccccc13,311345,,20000.000000000000000000000000000000,nM
Clc1ccc(cc1)c2cn3cccnc3n2,883466,,20000.000000000000000000000000000000,nM
CC(C)C(NC(=O)c1cnoc1C(C)(C)C)C(=O)c2ccc(cc2)C#N,1361669,,20000.000000000000000000000000000000,nM
NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CCO)c4ccc(Cl)cc4,1519920,,20400.000000000000000000000000000000,nM
CN1C(=O)C(=Cc2cnc(NC3CCOCC3)nc12)Oc4ccc(F)cc4F,692472,,20400.000000000000000000000000000000,nM
Cc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(F)cc3,644778,,20400.000000000000000000000000000000,nM
Cc1ccc(Oc2ccc(cc2)C(=O)NCc3ccccc3)cc1,1159328,,20400.000000000000000000000000000000,nM
COCCOCCOc1ccc(cc1)c2cc(C(=O)N)c(NC(=O)N)s2,448307,,20900.000000000000000000000000000000,nM
COCCC(=O)N(C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,1525549,,20900.000000000000000000000000000000,nM
COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OC)C,419596,,20900.000000000000000000000000000000,nM
CN1CCC(CC1)(c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5)S(=O)(=O)C,1519888,,21400.000000000000000000000000000000,nM
CNC(=O)c1ccc(C)c(c1)N2C(=CC(=C(Br)C2=O)OCc3ccc(F)cc3F)C,619399,,21400.000000000000000000000000000000,nM
COc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(F)cc3,644950,,21400.000000000000000000000000000000,nM
CN1CCC(CC1)n2cc(c(C)n2)c3cnc(N)c(c3)c4oc5ccccc5n4,1338728,,21400.000000000000000000000000000000,nM
COc1cc(Oc2ccc(cc2)C(=O)NCc3ccncc3)ccc1[N+](=O)[O-],1159340,,21400.000000000000000000000000000000,nM
Clc1ccc(CN2CCC[C@@H]2C(=O)NC3C4CC5CC(CC3C5)C4)cc1,628809,,21400.000000000000000000000000000000,nM
Nc1cccc(NC(=O)c2ccc(CNC(=O)OCc3cccnc3)cc2)c1,166665,,21900.000000000000000000000000000000,nM
COCCOc1nc(N)c2NC(=O)N(Cc3cccc(CC(=O)OC)c3)c2n1,621398,,21900.000000000000000000000000000000,nM
COc1cc2ncc(C(=O)N)c(Nc3ccccc3F)c2cc1OC,473745,,21900.000000000000000000000000000000,nM
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN4CCOCC4,33370,,21900.000000000000000000000000000000,nM
CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(Br)cc4,305168,,21900.000000000000000000000000000000,nM
Cc1c(sc2ncnc(O)c12)C(=O)Nc3ccccc3,902476,,22400.000000000000000000000000000000,nM
Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c(C)c1C(=O)NC[C@H](O)CN4CCOCC4,1102616,,22400.000000000000000000000000000000,nM
Nc1c(nc(nc1N2CCOCC2)C#N)N3CCCCC3,459943,,22400.000000000000000000000000000000,nM
CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3ccncc3)cn2,1364330,,22400.000000000000000000000000000000,nM
CCc1nn(C2CCCC2)c3c1CCn4c(nnc34)c5cccs5,365916,,22400.000000000000000000000000000000,nM
COc1cnc(Cl)c(Nc2ncnc3cc(OCCN4CCN(CC4)C(=O)C)cc(OC(C)C)c23)n1,333476,,22400.000000000000000000000000000000,nM
CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1,88797,,22900.000000000000000000000000000000,nM
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)C(=O)OCC(F)(F)F,1364342,,22900.000000000000000000000000000000,nM
O=C(NC1CCCCC1)c2cccnc2Sc3ccccc3,1210726,,22900.000000000000000000000000000000,nM
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4cc(CO)ccn34)N5CCN(CC5)C(=O)C,1166910,,22900.000000000000000000000000000000,nM
COc1ccccc1Nc2cc(Oc3cc(C)c(C)nc3c4ccccn4)ccn2,572910,,22900.000000000000000000000000000000,nM
CS(=O)(=O)n1c2ccccc2c3cc(NC(=O)CCc4ccncc4)ccc13,193806,,22900.000000000000000000000000000000,nM
CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)cc2OC)cn1,1338492,,22900.000000000000000000000000000000,nM
CN(C)C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c2cc3cc(Cl)ccc3[nH]2,162617,,22900.000000000000000000000000000000,nM
c1ccc(cc1)c2nc[nH]c2c3ccccc3,376142,,22900.000000000000000000000000000000,nM
Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(F)c(F)c3,644898,,22900.000000000000000000000000000000,nM
Cc1ccc2nc(cc(O)c2c1)c3ccccc3,16328,,22900.000000000000000000000000000000,nM
C[C@@H](Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12)C(=O)N(C)C,424649,,22900.000000000000000000000000000000,nM
CCc1cc(OCc2ccc(cc2)c3ccccc3c4nn[nH]n4)c5CCCCc5n1,46338,,23400.000000000000000000000000000000,nM
CN(C)c1cccc2c(cccc12)S(=O)(=O)N,197822,,23400.000000000000000000000000000000,nM
CN([C@@H]1CCN(Cc2ccc(cn2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,1331891,,23400.000000000000000000000000000000,nM
CC(C)N1C(=O)N(C)C(=O)c2cn(Cc3cccc4ccccc34)cc12,137548,,23400.000000000000000000000000000000,nM
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)Nc2ccc(Br)cc2,1101660,,23400.000000000000000000000000000000,nM
CSc1nc(N)nc(n1)c2ccccc2,559696,,24000.000000000000000000000000000000,nM
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)C(=O)OC(C)(C)C,1364339,,24000.000000000000000000000000000000,nM
CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)NCc4c(F)cccc4F,645017,,24000.000000000000000000000000000000,nM
CCn1cc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)cn1,1275125,,24000.000000000000000000000000000000,nM
CC(=O)Nc1ccc2nc(cc(O)c2c1)c3cccc(F)c3,189390,,24500.000000000000000000000000000000,nM
O=C1NN=C(Cc2ccccc2)c3ccccc13,104773,,24500.000000000000000000000000000000,nM
CNC(=O)c1ccc(Nc2nccc(n2)c3cnc(COC)n3C(C)C)cc1,453104,,24500.000000000000000000000000000000,nM
CNC(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3C4CCCC4)cc1,453027,,24500.000000000000000000000000000000,nM
Fc1cc(c(F)cc1Oc2ccc(Cl)cc2c3ccnn3C4CNC4)S(=O)(=O)Nc5ncns5,1519823,,25100.000000000000000000000000000000,nM
CC(C)(C)c1cc2nc3C(=O)N(Cc4ccccc4)Cc3c(O)n2n1,915305,,25100.000000000000000000000000000000,nM
O=C(CN1CCN(CC1)c2ccccc2)Nc3c(cnn3c4ccccc4)C#N,735095,,25100.000000000000000000000000000000,nM
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CC6CNCC(C5)O6,1166759,,25100.000000000000000000000000000000,nM
COc1ccc(cc1)c2nc3CCCn3c2Br,1042417,,25100.000000000000000000000000000000,nM
Cc1ccccc1N2C(=Nc3cccc(C)c3C2=O)Cn4nc(c5ccc(O)c(F)c5)c6c(N)ncnc46,684925,,25100.000000000000000000000000000000,nM
CCC(=C(CC)c1ccc(O)cc1)c2ccc(O)cc2,1407485,,25100.000000000000000000000000000000,nM
C[C@@H](O)C(=O)N1CCC(=CC1)c2c(F)cc(cc2F)N3C[C@H](COc4ccon4)OC3=O,1384137,,25100.000000000000000000000000000000,nM
CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)NCc4ccccc4,305254,,25700.000000000000000000000000000000,nM
CSCCC(NC(=O)c1sccc1Cl)c2nc3ccccc3[nH]2,1142772,,25700.000000000000000000000000000000,nM
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4(CN(C4)C(C)C)C(=O)N,347245,,25700.000000000000000000000000000000,nM
CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,437368,,26300.000000000000000000000000000000,nM
c1ccc(nc1)c2n[nH]cc2c3ccnc4ccccc34,428708,,26300.000000000000000000000000000000,nM
COc1ccc(cc1CO)c2ccc3c(nc(nc3n2)n4ccnc4)N5CCOC[C@@H]5C,1525986,,26300.000000000000000000000000000000,nM
Nc1ccccc1NC(=O)c2ccc(cc2)c3ncc(CN4CCCCC4)s3,427021,,26300.000000000000000000000000000000,nM
NC1(CCC1)c2ccc(cc2)c3nn4cccc4cc3c5ccccc5,1344538,,26300.000000000000000000000000000000,nM
O=C(NCc1ccccc1)C2=CC=CN(Cc3ccccc3)C2=O,757704,,26300.000000000000000000000000000000,nM
C[C@H](Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12)C(=O)N(C)C,437950,,26300.000000000000000000000000000000,nM
CNC(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3CC4CC4)cc1,453026,,26300.000000000000000000000000000000,nM
NS(=O)(=O)NC(=O)CCCc1c([nH]c2ccc(cc12)C#N)c3ccc(F)cc3,424727,,26900.000000000000000000000000000000,nM
NC(=O)Nc1sc(cc1C(=O)N2CCOCC2)c3ccccc3,448132,,26900.000000000000000000000000000000,nM
Nc1ccc2cccc(Nc3ncccn3)c2n1,192030,,26900.000000000000000000000000000000,nM
COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN5CCC(CO)CC5,338094,,26900.000000000000000000000000000000,nM
Cc1cc(CNc2nccc(Nc3cc(CCc4ccccc4)[nH]n3)n2)on1,1365769,,26900.000000000000000000000000000000,nM
COc1ccc(Cl)c(Nc2ncnc3cc(OCCN4CCOCC4)cc(OC(C)C)c23)n1,333718,,26900.000000000000000000000000000000,nM
COc1cccc2c1c(NS(=O)(=O)c3ccc(Cl)s3)nn2Cc4cccc(CNC(=O)[C@@H]5COCCN5)c4,1520815,,27500.000000000000000000000000000000,nM
CC(C)Oc1cc(OCCN2CCN(CC2)C(=O)C)cc3ncnc(Nc4c(F)ccc5OCOc45)c13,361405,,27500.000000000000000000000000000000,nM
CC[C@H]1N(C2CCCC2)c3nc(Nc4ccc(cc4OC)C(=O)NC5CCN(C)CC5)ncc3N(C)C1=O,490644,,27500.000000000000000000000000000000,nM
Oc1ccc(cc1)c2nc3ccc(O)cc3s2,68398,,27500.000000000000000000000000000000,nM
CC1=NC(=C(NC1=O)c2ccc(CN3CCC(CC3)N4C(=O)Nc5ccccc45)cc2)c6ccccc6,570225,,27500.000000000000000000000000000000,nM
NCc1ccc(NC(=O)c2cc(Nc3ncccn3)c4cc(ccc4c2)\C(=N\O)\N)cc1,556061,,28200.000000000000000000000000000000,nM
Nc1nc(Cl)nc(NCc2ccccc2)n1,1285920,,28200.000000000000000000000000000000,nM
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c3ccccn3,20027,,28200.000000000000000000000000000000,nM
Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2Cl)cn1,437511,,28200.000000000000000000000000000000,nM
NC(=N)c1ccc2cc(cc(Nc3ncccn3)c2c1)C(=O)Nc4ccccc4,170167,,28200.000000000000000000000000000000,nM
Nc1ccccc1NC(=O)c2ccc(cc2)N3CCN(Cc4ccccc4)CC3,427024,,28200.000000000000000000000000000000,nM
CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(cc3)C(F)(F)F)cc2)nc(N(C)C)c1CC(=O)O,560738,,28800.000000000000000000000000000000,nM
CS(=O)(=O)NCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,1519917,,28800.000000000000000000000000000000,nM
C=CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Nc4ccccc4,305113,,28800.000000000000000000000000000000,nM
Clc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccccc3,1026366,,28800.000000000000000000000000000000,nM
C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4ccccc4,1285213,,28800.000000000000000000000000000000,nM
CC(C)Oc1cc(OCCc2ccccc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,324285,,28800.000000000000000000000000000000,nM
Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3cccc(Cl)c3,644711,,28800.000000000000000000000000000000,nM
Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccccc3Cl,644666,,28800.000000000000000000000000000000,nM
Cc1nc2nc(nn2c(O)c1Cc3ccccc3)c4cccnc4,1101078,,29500.000000000000000000000000000000,nM
COC1CCN(CC1)C(=O)C2CCN(CCc3c([nH]c4sc(cc34)C(C)(C)C(=O)N5C6CCC5CC6)c7cc(C)cc(C)c7)CC2,417916,,29500.000000000000000000000000000000,nM
Clc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccccc3,884017,,29500.000000000000000000000000000000,nM
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5nccs5)c3)c12)C(=O)N(C)C,424667,,29500.000000000000000000000000000000,nM
Oc1nc2cc(Cl)c(cc2c(O)c1c3ccccc3)[N+](=O)[O-],356737,,29500.000000000000000000000000000000,nM
CCS(=O)(=O)c1ccc(Oc2cc3nc([nH]c3cc2CN4C(=O)CCC4=O)c5ccccn5)cc1,593440,,30200.000000000000000000000000000000,nM
CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N(C)C,345244,,30200.000000000000000000000000000000,nM
CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4OCOc34)n2)c1,425898,,30200.000000000000000000000000000000,nM
Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccccc3F,645014,,30200.000000000000000000000000000000,nM
Cc1onc(C(=O)N)c1C(=O)Nc2nccs2,684911,,30900.000000000000000000000000000000,nM
COc1cc(OC2CCNCC2)ccc1Nc3ncc(Cl)c(n3)c4cnc5ccccn45,1166751,,30900.000000000000000000000000000000,nM
CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,114371,,30900.000000000000000000000000000000,nM
CC1=CC(=O)Oc2c3CCCNc3c(C)cc12,866748,,30900.000000000000000000000000000000,nM
Fc1ccc(cc1)C(=O)C2CCN(CC2)C(=O)c3ccc(F)cc3,645016,,30900.000000000000000000000000000000,nM
Clc1ccc2OCOc2c1Nc3ccnc(Nc4cc(cc(c4)N5CCOCC5)N6CCOCC6)n3,495245,,30900.000000000000000000000000000000,nM
NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(C4CC4)c5ccc(Cl)cc5,1520167,,30900.000000000000000000000000000000,nM
COc1ccc(cc1)c2cc(N)c(s2)C(=O)N,346595,,30900.000000000000000000000000000000,nM
Clc1cccc2C(=O)C=C(Nc12)c3ccccc3,1322144,,30900.000000000000000000000000000000,nM
CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5ccccc5C,1139816,,30900.000000000000000000000000000000,nM
C[C@H]1C[C@H](CN1C#N)NS(=O)(=O)c2cc(Br)ccc2Br,1069789,,31600.000000000000000000000000000000,nM
COc1cc(Nc2cc(Oc3ccc(C)nc3)ccn2)cc(OC)c1OC,572902,,31600.000000000000000000000000000000,nM
CN(C)C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c2cc3cc(Br)ccc3[nH]2,162589,,31600.000000000000000000000000000000,nM
CN(C)C(=O)c1nnsc1Sc2ccc(Cl)cc2,952511,,31600.000000000000000000000000000000,nM
C[C@H](Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12)C(=O)N5CCOCC5,438089,,31600.000000000000000000000000000000,nM
C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5nccs5)c3)c12)C(=O)N(C)C,424668,,31600.000000000000000000000000000000,nM
CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5ccc(cc5)C#N)ccc4C,1343289,,32400.000000000000000000000000000000,nM
CC(C)(C)OC(=O)N1CCN(CC1)c2ncc(OCc3ccncc3C#N)cn2,1364335,,32400.000000000000000000000000000000,nM
CC(C)N(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,1139842,,32400.000000000000000000000000000000,nM
CCn1ccc(NC(=O)Cc2ccc(Oc3ncnc4cc(OC)c(OC)cc34)cc2)n1,1275122,,32400.000000000000000000000000000000,nM
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(C(=O)N)c(F)c3)n2,453168,,33100.000000000000000000000000000000,nM
CC1CN(CCc2c([nH]c3sc(cc23)C(C)(C)C(=O)N4C5CCC4CC5)c6cc(C)cc(C)c6)CCC1C(=O)N7CCOCC7,417918,,33100.000000000000000000000000000000,nM
CC(C)Oc1cc(OCCc2ccsc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,323983,,33900.000000000000000000000000000000,nM
